"","rt","subject_id","img_duration","responded","condition","emotion","correct"
"1202",384.24,"5dcacb3170813878f7c9d690",1000,"short","blob","fear",TRUE
"1203",474.95,"5dcacb3170813878f7c9d690",1200,"long","blob","fear",TRUE
"1204",302.345,"5dcacb3170813878f7c9d690",400,"short","blob","fear",TRUE
"1205",362.41,"5dcacb3170813878f7c9d690",400,"short","blob","fear",TRUE
"1206",373.94,"5dcacb3170813878f7c9d690",800,"short","blob","fear",TRUE
"1207",339.315,"5dcacb3170813878f7c9d690",800,"short","blob","sad",TRUE
"1208",332.315,"5dcacb3170813878f7c9d690",600,"short","blob","sad",TRUE
"1209",489.815,"5dcacb3170813878f7c9d690",600,"short","blob","sad",TRUE
"1210",377.145,"5dcacb3170813878f7c9d690",1200,"long","blob","sad",TRUE
"1211",319.81,"5dcacb3170813878f7c9d690",600,"short","blob","sad",TRUE
"1212",386.08,"5dcacb3170813878f7c9d690",1000,"long","blob","fear",TRUE
"1213",315.87,"5dcacb3170813878f7c9d690",1400,"long","blob","sad",TRUE
"1214",557.62,"5dcacb3170813878f7c9d690",1000,"long","blob","sad",TRUE
"1215",292.92,"5dcacb3170813878f7c9d690",1200,"long","blob","fear",TRUE
"1216",307.57,"5dcacb3170813878f7c9d690",1600,"long","blob","sad",TRUE
"1217",340.985,"5dcacb3170813878f7c9d690",800,"short","blob","sad",TRUE
"1218",321.28,"5dcacb3170813878f7c9d690",1200,"long","blob","fear",TRUE
"1219",291.555,"5dcacb3170813878f7c9d690",1600,"long","blob","fear",TRUE
"1220",1164,"5a9aa8554eecca0001dd7fdc",800,"long","orig","fear",FALSE
"1221",1140,"5a9aa8554eecca0001dd7fdc",1400,"long","orig","sad",TRUE
"1222",1600,"5a9aa8554eecca0001dd7fdc",800,"short","orig","fear",TRUE
"1223",728,"5a9aa8554eecca0001dd7fdc",400,"short","orig","sad",TRUE
"1224",1074,"5a9aa8554eecca0001dd7fdc",1400,"long","orig","fear",TRUE
"1225",750,"5a9aa8554eecca0001dd7fdc",600,"short","orig","sad",TRUE
"1226",951,"5a9aa8554eecca0001dd7fdc",600,"short","orig","fear",TRUE
"1227",837,"5a9aa8554eecca0001dd7fdc",600,"short","orig","sad",TRUE
"1228",456,"5a9aa8554eecca0001dd7fdc",1400,"long","orig","sad",TRUE
"1229",1716,"5a9aa8554eecca0001dd7fdc",1200,"long","orig","sad",TRUE
"1230",2999,"5a9aa8554eecca0001dd7fdc",1200,"long","orig","fear",TRUE
"1231",5623,"5a9aa8554eecca0001dd7fdc",1200,"long","orig","sad",TRUE
"1232",1884,"5a9aa8554eecca0001dd7fdc",1400,"long","orig","fear",TRUE
"1233",692,"5a9aa8554eecca0001dd7fdc",600,"short","orig","fear",TRUE
"1234",653,"5a9aa8554eecca0001dd7fdc",400,"short","orig","fear",TRUE
"1235",1949,"5a9aa8554eecca0001dd7fdc",800,"long","orig","sad",FALSE
"1236",629,"5a9aa8554eecca0001dd7fdc",400,"short","orig","sad",TRUE
"1237",518,"5a9aa8554eecca0001dd7fdc",1000,"long","orig","sad",TRUE
"1238",2816,"5a9aa8554eecca0001dd7fdc",800,"short","orig","fear",TRUE
"1239",387,"5a9aa8554eecca0001dd7fdc",1200,"long","orig","fear",TRUE
"1240",2390.6,"59bd8aca3c45a10001ccca77",1400,"long","blob","fear",TRUE
"1241",190.395,"59bd8aca3c45a10001ccca77",1600,"long","blob","fear",TRUE
"1242",1255.89,"59bd8aca3c45a10001ccca77",1200,"long","blob","sad",TRUE
"1243",41.69,"59bd8aca3c45a10001ccca77",400,"short","blob","sad",TRUE
"1244",1518.41,"59bd8aca3c45a10001ccca77",1200,"long","blob","sad",TRUE
"1245",1064.82,"59bd8aca3c45a10001ccca77",800,"long","blob","fear",FALSE
"1246",3134.52,"59bd8aca3c45a10001ccca77",800,"short","blob","sad",TRUE
"1247",487.415,"59bd8aca3c45a10001ccca77",800,"long","blob","fear",FALSE
"1248",1097.77,"59bd8aca3c45a10001ccca77",800,"short","blob","fear",TRUE
"1249",1111.32,"59bd8aca3c45a10001ccca77",1600,"long","blob","fear",TRUE
"1250",44.06,"59bd8aca3c45a10001ccca77",1200,"long","blob","sad",TRUE
"1251",215.94,"59bd8aca3c45a10001ccca77",400,"short","blob","sad",TRUE
"1252",286.425,"59bd8aca3c45a10001ccca77",600,"short","blob","sad",TRUE
"1253",1113.44,"59bd8aca3c45a10001ccca77",400,"short","blob","sad",TRUE
"1254",489.625,"59bd8aca3c45a10001ccca77",1200,"long","blob","fear",TRUE
"1255",182.45,"59bd8aca3c45a10001ccca77",800,"short","blob","sad",TRUE
"1256",987.16,"59bd8aca3c45a10001ccca77",800,"short","blob","sad",TRUE
"1257",845.13,"59bd8aca3c45a10001ccca77",600,"short","blob","fear",TRUE
"1258",441.27,"59bd8aca3c45a10001ccca77",800,"short","blob","fear",TRUE
"1259",240.87,"59bd8aca3c45a10001ccca77",1200,"long","blob","fear",TRUE
"1260",466.4,"5b0d9326bd9c3100015660b8",600,"short","blob","sad",TRUE
"1261",458.41,"5b0d9326bd9c3100015660b8",400,"short","blob","sad",TRUE
"1262",563.495,"5b0d9326bd9c3100015660b8",800,"long","blob","fear",FALSE
"1263",1436.21,"5b0d9326bd9c3100015660b8",600,"long","blob","fear",FALSE
"1264",480.735,"5b0d9326bd9c3100015660b8",1200,"long","blob","sad",TRUE
"1265",1123.69,"5b0d9326bd9c3100015660b8",1600,"long","blob","sad",TRUE
"1266",814.43,"5b0d9326bd9c3100015660b8",1000,"long","blob","sad",TRUE
"1267",627.565,"5b0d9326bd9c3100015660b8",1400,"long","blob","sad",TRUE
"1268",363.46,"5b0d9326bd9c3100015660b8",800,"short","blob","fear",TRUE
"1269",634.325,"5b0d9326bd9c3100015660b8",1400,"long","blob","sad",TRUE
"1270",424.855,"5b0d9326bd9c3100015660b8",1600,"long","blob","sad",TRUE
"1271",1082.94,"5b0d9326bd9c3100015660b8",1600,"long","blob","fear",TRUE
"1272",362.065,"5b0d9326bd9c3100015660b8",600,"short","blob","fear",TRUE
"1273",348.085,"5b0d9326bd9c3100015660b8",1000,"long","blob","sad",TRUE
"1274",491.565,"5b0d9326bd9c3100015660b8",1400,"long","blob","fear",TRUE
"1275",322.325,"5b0d9326bd9c3100015660b8",600,"short","blob","fear",TRUE
"1276",338.73,"5b0d9326bd9c3100015660b8",400,"short","blob","fear",TRUE
"1277",1370.99,"5b0d9326bd9c3100015660b8",1400,"short","blob","sad",FALSE
"1278",728.72,"5b0d9326bd9c3100015660b8",1600,"long","blob","fear",TRUE
"1279",394.73,"5b0d9326bd9c3100015660b8",1000,"short","blob","fear",TRUE
"1280",30.83,"5cfa65c24b639a0019a45c8e",400,"short","orig","fear",TRUE
"1281",956.62,"5cfa65c24b639a0019a45c8e",1400,"long","orig","sad",TRUE
"1282",621.275,"5cfa65c24b639a0019a45c8e",400,"short","orig","fear",TRUE
"1283",785.625,"5cfa65c24b639a0019a45c8e",800,"long","orig","fear",FALSE
"1284",394.81,"5cfa65c24b639a0019a45c8e",800,"long","orig","sad",FALSE
"1285",579.355,"5cfa65c24b639a0019a45c8e",1600,"long","orig","sad",TRUE
"1286",361.38,"5cfa65c24b639a0019a45c8e",1000,"long","orig","sad",TRUE
"1287",657.255,"5cfa65c24b639a0019a45c8e",1200,"long","orig","fear",TRUE
"1288",409.04,"5cfa65c24b639a0019a45c8e",1600,"long","orig","fear",TRUE
"1289",452.985,"5cfa65c24b639a0019a45c8e",1400,"long","orig","fear",TRUE
"1290",620.89,"5cfa65c24b639a0019a45c8e",1400,"long","orig","sad",TRUE
"1291",366.22,"5cfa65c24b639a0019a45c8e",1600,"long","orig","fear",TRUE
"1292",439.295,"5cfa65c24b639a0019a45c8e",1600,"long","orig","sad",TRUE
"1293",368.075,"5cfa65c24b639a0019a45c8e",400,"short","orig","sad",TRUE
"1294",1623.81,"5cfa65c24b639a0019a45c8e",600,"short","orig","sad",TRUE
"1295",429.225,"5cfa65c24b639a0019a45c8e",1600,"long","orig","sad",TRUE
"1296",372.12,"5cfa65c24b639a0019a45c8e",400,"short","orig","fear",TRUE
"1297",269.355,"5cfa65c24b639a0019a45c8e",1600,"long","orig","fear",TRUE
"1298",317.535,"5cfa65c24b639a0019a45c8e",400,"short","orig","fear",TRUE
"1299",319.27,"5cfa65c24b639a0019a45c8e",800,"long","orig","sad",FALSE
"1300",852.95,"5e8e6e8feca0a012e08749ea",1400,"long","blob","fear",TRUE
"1301",854.19,"5e8e6e8feca0a012e08749ea",800,"short","blob","fear",TRUE
"1302",1427.95,"5e8e6e8feca0a012e08749ea",1000,"short","blob","fear",TRUE
"1303",399.365,"5e8e6e8feca0a012e08749ea",400,"short","blob","fear",TRUE
"1304",513.825,"5e8e6e8feca0a012e08749ea",1600,"long","blob","sad",TRUE
"1305",254.06,"5e8e6e8feca0a012e08749ea",400,"short","blob","sad",TRUE
"1306",259.82,"5e8e6e8feca0a012e08749ea",400,"short","blob","sad",TRUE
"1307",1343.15,"5e8e6e8feca0a012e08749ea",1000,"short","blob","fear",TRUE
"1308",1620.56,"5e8e6e8feca0a012e08749ea",1000,"long","blob","fear",TRUE
"1309",1310.08,"5e8e6e8feca0a012e08749ea",1400,"long","blob","sad",TRUE
"1310",3496.5,"5e8e6e8feca0a012e08749ea",1400,"long","blob","sad",TRUE
"1311",373.035,"5e8e6e8feca0a012e08749ea",1000,"short","blob","sad",TRUE
"1312",238.73,"5e8e6e8feca0a012e08749ea",400,"short","blob","fear",TRUE
"1313",276.49,"5e8e6e8feca0a012e08749ea",1400,"long","blob","sad",TRUE
"1314",263.24,"5e8e6e8feca0a012e08749ea",1000,"short","blob","fear",TRUE
"1315",281.81,"5e8e6e8feca0a012e08749ea",800,"short","blob","sad",TRUE
"1316",288.365,"5e8e6e8feca0a012e08749ea",800,"short","blob","sad",TRUE
"1317",260.945,"5e8e6e8feca0a012e08749ea",1400,"long","blob","fear",TRUE
"1318",244.64,"5e8e6e8feca0a012e08749ea",400,"short","blob","fear",TRUE
"1319",271.905,"5e8e6e8feca0a012e08749ea",1200,"long","blob","sad",TRUE
"1320",840.195,"5e4e0b327b764a2604ff9c8a",600,"short","orig","sad",TRUE
"1321",1031.24,"5e4e0b327b764a2604ff9c8a",800,"long","orig","sad",FALSE
"1322",518.025,"5e4e0b327b764a2604ff9c8a",400,"short","orig","sad",TRUE
"1323",816.205,"5e4e0b327b764a2604ff9c8a",1400,"long","orig","sad",TRUE
"1324",627.635,"5e4e0b327b764a2604ff9c8a",1200,"long","orig","sad",TRUE
"1325",444.635,"5e4e0b327b764a2604ff9c8a",1400,"long","orig","sad",TRUE
"1326",619.125,"5e4e0b327b764a2604ff9c8a",600,"short","orig","sad",TRUE
"1327",360.71,"5e4e0b327b764a2604ff9c8a",1200,"long","orig","fear",TRUE
"1328",407.79,"5e4e0b327b764a2604ff9c8a",1600,"long","orig","fear",TRUE
"1329",1577.69,"5e4e0b327b764a2604ff9c8a",400,"short","orig","sad",TRUE
"1330",396.67,"5e4e0b327b764a2604ff9c8a",600,"short","orig","fear",TRUE
"1331",387.845,"5e4e0b327b764a2604ff9c8a",1200,"long","orig","fear",TRUE
"1332",518.01,"5e4e0b327b764a2604ff9c8a",1200,"long","orig","fear",TRUE
"1333",327.265,"5e4e0b327b764a2604ff9c8a",400,"short","orig","fear",TRUE
"1334",340.515,"5e4e0b327b764a2604ff9c8a",400,"short","orig","fear",TRUE
"1335",471.785,"5e4e0b327b764a2604ff9c8a",800,"long","orig","sad",FALSE
"1336",375.31,"5e4e0b327b764a2604ff9c8a",400,"short","orig","fear",TRUE
"1337",403.57,"5e4e0b327b764a2604ff9c8a",800,"long","orig","sad",FALSE
"1338",342.415,"5e4e0b327b764a2604ff9c8a",1200,"long","orig","fear",TRUE
"1339",361.74,"5e4e0b327b764a2604ff9c8a",1400,"long","orig","fear",TRUE
"1340",861.9,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","fear",TRUE
"1341",781,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","sad",TRUE
"1342",448.8,"5e4cb3694b4ceb1125fac3d2",1600,"long","orig","fear",TRUE
"1343",5002.5,"5e4cb3694b4ceb1125fac3d2",600,"short","orig","fear",TRUE
"1344",1087.9,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","fear",TRUE
"1345",536.6,"5e4cb3694b4ceb1125fac3d2",600,"short","orig","fear",TRUE
"1346",1523.8,"5e4cb3694b4ceb1125fac3d2",800,"long","orig","sad",FALSE
"1347",976.5,"5e4cb3694b4ceb1125fac3d2",1600,"long","orig","fear",TRUE
"1348",542.6,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","sad",TRUE
"1349",728.8,"5e4cb3694b4ceb1125fac3d2",800,"short","orig","sad",TRUE
"1350",611.7,"5e4cb3694b4ceb1125fac3d2",1400,"long","orig","fear",TRUE
"1351",426.4,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","sad",TRUE
"1352",306.2,"5e4cb3694b4ceb1125fac3d2",1200,"long","orig","sad",TRUE
"1353",415.2,"5e4cb3694b4ceb1125fac3d2",1400,"long","orig","sad",TRUE
"1354",536.2,"5e4cb3694b4ceb1125fac3d2",800,"short","orig","fear",TRUE
"1355",443.2,"5e4cb3694b4ceb1125fac3d2",400,"short","orig","sad",TRUE
"1356",347.4,"5e4cb3694b4ceb1125fac3d2",1400,"long","orig","sad",TRUE
"1357",808.3,"5e4cb3694b4ceb1125fac3d2",1400,"long","orig","fear",TRUE
"1358",388.2,"5e4cb3694b4ceb1125fac3d2",600,"short","orig","fear",TRUE
"1359",593.4,"5e4cb3694b4ceb1125fac3d2",1600,"long","orig","sad",TRUE
"1360",788.7,"5e7f8fafd6382765c7e39164",1400,"long","orig","fear",TRUE
"1361",395.635,"5e7f8fafd6382765c7e39164",1000,"long","orig","fear",TRUE
"1362",1124.4,"5e7f8fafd6382765c7e39164",800,"short","orig","sad",TRUE
"1363",1057.98,"5e7f8fafd6382765c7e39164",1200,"long","orig","fear",TRUE
"1364",425.465,"5e7f8fafd6382765c7e39164",600,"short","orig","sad",TRUE
"1365",303.595,"5e7f8fafd6382765c7e39164",1600,"long","orig","fear",TRUE
"1366",352.975,"5e7f8fafd6382765c7e39164",400,"short","orig","sad",TRUE
"1367",445.195,"5e7f8fafd6382765c7e39164",400,"short","orig","fear",TRUE
"1368",459.19,"5e7f8fafd6382765c7e39164",1600,"long","orig","sad",TRUE
"1369",357.505,"5e7f8fafd6382765c7e39164",800,"short","orig","fear",TRUE
"1370",800.385,"5e7f8fafd6382765c7e39164",800,"short","orig","sad",TRUE
"1371",404.14,"5e7f8fafd6382765c7e39164",400,"short","orig","fear",TRUE
"1372",520.205,"5e7f8fafd6382765c7e39164",1000,"long","orig","sad",TRUE
"1373",469.45,"5e7f8fafd6382765c7e39164",1200,"short","orig","sad",FALSE
"1374",324.035,"5e7f8fafd6382765c7e39164",1200,"short","orig","sad",FALSE
"1375",344.03,"5e7f8fafd6382765c7e39164",400,"short","orig","sad",TRUE
"1376",277.065,"5e7f8fafd6382765c7e39164",400,"short","orig","sad",TRUE
"1377",308.695,"5e7f8fafd6382765c7e39164",1600,"long","orig","fear",TRUE
"1378",565,"5e7f8fafd6382765c7e39164",400,"short","orig","fear",TRUE
"1379",2531.36,"5d46583123a12600012022c8",1400,"short","blob","fear",FALSE
"1380",614.24,"5d46583123a12600012022c8",400,"short","blob","fear",TRUE
"1381",1229.55,"5d46583123a12600012022c8",1000,"long","blob","sad",TRUE
"1382",506.69,"5d46583123a12600012022c8",400,"short","blob","fear",TRUE
"1383",809.905,"5d46583123a12600012022c8",1600,"long","blob","fear",TRUE
"1384",731.31,"5d46583123a12600012022c8",1200,"long","blob","fear",TRUE
"1385",707.985,"5d46583123a12600012022c8",400,"short","blob","sad",TRUE
"1386",548.02,"5d46583123a12600012022c8",1200,"long","blob","sad",TRUE
"1387",1418.81,"5d46583123a12600012022c8",800,"short","blob","sad",TRUE
"1388",1050,"5d46583123a12600012022c8",1600,"long","blob","fear",TRUE
"1389",624.475,"5d46583123a12600012022c8",400,"short","blob","fear",TRUE
"1390",868.03,"5d46583123a12600012022c8",800,"long","blob","fear",FALSE
"1391",729.865,"5d46583123a12600012022c8",1000,"long","blob","fear",TRUE
"1392",697.995,"5d46583123a12600012022c8",1000,"long","blob","sad",TRUE
"1393",452.06,"5d46583123a12600012022c8",400,"short","blob","sad",TRUE
"1394",2200.58,"5d46583123a12600012022c8",1000,"short","blob","sad",TRUE
"1395",1094.6,"5d46583123a12600012022c8",600,"long","blob","sad",FALSE
"1396",649.945,"5d46583123a12600012022c8",1400,"long","blob","sad",TRUE
"1397",563.18,"5d46583123a12600012022c8",1000,"long","blob","fear",TRUE
"1398",543.115,"5d46583123a12600012022c8",1400,"long","blob","sad",TRUE
"1399",423.935,"5e70bcb29599e80008e811d8",600,"short","orig","sad",TRUE
"1400",1322.14,"5e70bcb29599e80008e811d8",1600,"long","orig","sad",TRUE
"1401",1313.82,"5e70bcb29599e80008e811d8",1400,"long","orig","fear",TRUE
"1402",252.175,"5e70bcb29599e80008e811d8",400,"short","orig","sad",TRUE
"1403",691.48,"5e70bcb29599e80008e811d8",400,"short","orig","sad",TRUE
"1404",1680.81,"5e70bcb29599e80008e811d8",800,"long","orig","fear",FALSE
"1405",865.47,"5e70bcb29599e80008e811d8",1600,"long","orig","fear",TRUE
"1406",471.3,"5e70bcb29599e80008e811d8",1200,"long","orig","sad",TRUE
"1407",313.845,"5e70bcb29599e80008e811d8",1400,"long","orig","sad",TRUE
"1408",922.195,"5e70bcb29599e80008e811d8",1000,"long","orig","sad",TRUE
"1409",878.27,"5e70bcb29599e80008e811d8",1000,"short","orig","fear",TRUE
"1410",426.21,"5e70bcb29599e80008e811d8",1600,"long","orig","fear",TRUE
"1411",615.13,"5e70bcb29599e80008e811d8",800,"short","orig","fear",TRUE
"1412",333.335,"5e70bcb29599e80008e811d8",1400,"long","orig","sad",TRUE
"1413",174.975,"5e70bcb29599e80008e811d8",600,"short","orig","sad",TRUE
"1414",315.745,"5e70bcb29599e80008e811d8",600,"short","orig","fear",TRUE
"1415",298.26,"5e70bcb29599e80008e811d8",1600,"long","orig","fear",TRUE
"1416",352.215,"5e70bcb29599e80008e811d8",600,"short","orig","fear",TRUE
"1417",319.89,"5e70bcb29599e80008e811d8",400,"short","orig","fear",TRUE
"1418",297.905,"5e70bcb29599e80008e811d8",400,"short","orig","sad",TRUE
"1419",1170.98,"5da89fbe7776b10014e1b64e",400,"short","orig","fear",TRUE
"1420",654.77,"5da89fbe7776b10014e1b64e",800,"long","orig","fear",FALSE
"1421",793.02,"5da89fbe7776b10014e1b64e",600,"short","orig","sad",TRUE
"1422",767.175,"5da89fbe7776b10014e1b64e",1400,"long","orig","fear",TRUE
